"GEOID10","pop10"
"421010202001019",0
"421010003002028",85
"421010003002016",142
"421010004021000",0
"421010004011015",0
"421010004011031",0
"421010004011016",0
"421019809001000",0
"421010004011028",549
"421010007001001",0
"421010004021003",0
"421010007001004",161
"421010175002007",165
"421010164004009",0
"421010165003010",6
"421010164003008",109
"421010164004000",176
"421010175002001",0
"421010175002003",126
"421010175003001",175
"421010036003032",0
"421010176014007",0
"421010164002002",106
"421010164002000",91
"421010164002007",59
"421010015001002",104
"421010024003007",61
"421010024003020",53
"421010015002035",33
"421010015001006",65
"421010018002035",46
"421010015001003",86
"421010015001011",39
"421010024001006",17
"421010024004010",1
"421010010011003",0
"421010009021008",40
"421010010012015",52
"421010010012013",93
"421010010012001",103
"421010010021011",15
"421010380002008",4
"421010380002020",1
"421010202005001",55
"421010179001007",0
"421010178001004",72
"421010178002001",108
"421010178002000",94
"421010178003003",86
"421010179005000",144
"421010179004004",70
"421010179001001",136
"421010179004014",250
"421010147002015",19
"421010140003001",84
"421010140003000",53
"421010191004017",88
"421010190004002",104
"421010191002000",174
"421010390002003",171
"421010292002015",0
"421010301004000",0
"421010390007006",193
"421010292003016",0
"421010292003022",93
"421010301005003",65
"421010302004016",44
"421010390002001",165
"421010311023006",81
"421010302004001",47
"421010301005001",42
"421010320005006",152
"421010319002002",210
"421010319002005",48
"421010321003006",69
"421010362032001",406
"421010369001006",0
"421010036003020",113
"421010055001002",0
"421010027024001",86
"421010027021022",53
"421010041012005",123
"421010041012009",49
"421010041021003",154
"421010041021012",81
"421010042012003",39
"421010042012004",85
"421010041021015",175
"421010356022011",421
"421010042023005",114
"421010372004007",137
"421010372004009",138
"421010353022006",290
"421010348033005",106
"421010122012004",264
"421010210004029",0
"421010210004031",0
"421019801001059",0
"421010018002026",88
"421010018002038",111
"421010018002014",105
"421010018002027",0
"421010015002021",33
"421010015002020",40
"421010018002010",17
"421010015002019",63
"421010024005008",95
"421010024005011",126
"421010023001000",173
"421010064003005",0
"421010064003008",245
"421010064003000",8
"421010064003020",37
"421010064003035",54
"421010388003003",154
"421010388004005",84
"421010388004014",122
"421010255003006",105
"421010255001002",117
"421010255003001",95
"421010255003009",114
"421010253003001",93
"421010237002011",113
"421010236003003",35
"421010237001003",49
"421010237004008",32
"421010236003016",0
"421010152004001",2
"421010153004003",68
"421010153003008",56
"421010153004013",0
"421010153004011",107
"421010153004014",0
"421010147001007",215
"421010140002004",25
"421010140002001",64
"421010140003004",41
"421010140003002",134
"421010140002007",3
"421010036003035",9
"421019809001129",0
"421010033001007",161
"421010036001006",78
"421010036001004",100
"421010032005005",0
"421010036001015",133
"421010036003024",1
"421010036003000",0
"421010120001006",30
"421010119001003",84
"421010122042001",0
"421019800001090",0
"421019800001109",0
"421010375002011",40
"421019800001239",31
"421010375001010",113
"421010115001004",155
"421010114001001",0
"421010271003000",110
"421010270001005",95
"421010271002000",62
"421010270001006",78
"421010271003004",147
"421010275004000",221
"421010275002003",193
"421010275001004",113
"421010271003005",231
"421010199002000",36
"421010199001003",147
"421010199004002",138
"421010199001001",66
"421010199001005",169
"421010198006006",34
"421010383001023",90
"421010198006007",137
"421010199001006",144
"421010383001017",0
"421010175006008",99
"421010175006016",80
"421010199001008",0
"421010195021004",103
"421010175001008",0
"421010175001019",71
"421010175004003",201
"421010175004001",117
"421010006001000",21
"421010376001034",10
"421010367001049",0
"421010001002011",0
"421010005001000",1053
"421010191006004",105
"421010160003013",76
"421010160003004",87
"421010378003000",78
"421010160003026",0
"421010160006011",31
"421010378001022",0
"421010378003003",43
"421010178006002",39
"421010378001000",67
"421010378001011",29
"421010179003004",108
"421010179003001",58
"421010180013000",53
"421010180013013",0
"421010179004016",269
"421010179002006",316
"421010179002005",330
"421010180013009",118
"421010180012003",111
"421010100004010",151
"421010378002032",0
"421010358003005",178
"421019803001018",0
"421010357022003",563
"421010358003002",72
"421010356022001",253
"421010356022021",17
"421010344003011",46
"421010340001006",106
"421010313002014",0
"421010314022008",0
"421010315021004",0
"421010184002009",0
"421010325004000",34
"421010330003005",109
"421010330002004",121
"421010326006004",91
"421010326007009",96
"421010326007012",107
"421010326007004",29
"421010381002009",14
"421010381002028",23
"421010325004014",103
"421010326007013",0
"421010381002036",0
"421010381002039",1
"421010381002037",0
"421010376001037",0
"421010205001029",0
"421010378002030",0
"421010381001031",0
"421019800001138",0
"421019800001058",0
"421010110001006",76
"421010107003000",114
"421010110003007",165
"421010107004000",0
"421010107002004",31
"421010107002009",36
"421010106002002",66
"421010092002015",49
"421010107004004",24
"421019800001190",0
"421010108001005",150
"421010108001008",44
"421010110004009",173
"421010110004011",159
"421010012024007",7
"421010014003018",175
"421010019001000",187
"421010022003006",55
"421010022003009",90
"421010022002002",132
"421010083011005",22
"421010022001001",21
"421010022001005",72
"421010024005014",0
"421010022002001",114
"421010040013008",60
"421010040024011",109
"421010040023020",91
"421010040023001",0
"421010040022006",121
"421010039022017",0
"421010039023014",0
"421010238004002",242
"421010240003004",62
"421010242002001",145
"421010206001009",64
"421010206001011",47
"421010207003020",0
"421010169013017",4
"421010151023012",63
"421010172023004",94
"421010169013002",34
"421010065005000",135
"421010081012001",101
"421010065006001",101
"421010065006004",0
"421010118003001",226
"421010119001006",90
"421010112005001",74
"421010112006003",144
"421010113002005",100
"421010113002007",86
"421010112007001",167
"421010112001003",142
"421010112003000",137
"421010119002006",90
"421010111001005",46
"421010111004004",82
"421010111005000",0
"421010111004012",97
"421010111005004",45
"421010102001002",114
"421010152002013",290
"421010168001018",0
"421010168006004",0
"421010168006015",22
"421010168004004",106
"421010152002015",82
"421010152002014",87
"421010173002031",132
"421010173002029",0
"421010168006008",9
"421010168006007",75
"421010153003004",138
"421010149002002",119
"421010152002028",11
"421010149002004",81
"421010069001004",136
"421019809001064",0
"421019809001079",0
"421019809001066",0
"421010060002008",19
"421019804001007",0
"421010033001006",143
"421019809001170",0
"421010054001001",0
"421010390001006",3
"421019809001027",0
"421019809001045",0
"421010252004004",166
"421010252004006",139
"421010252003005",54
"421010248001001",134
"421010248001005",110
"421010248002000",172
"421010248002001",139
"421010247004009",56
"421010247004011",31
"421010247004000",84
"421010247001002",132
"421010382001011",0
"421010379002008",140
"421010379002003",94
"421010352002001",0
"421010293002017",55
"421010294002017",0
"421010291004003",0
"421010373003003",0
"421010373001028",2
"421010373003010",0
"421010264002004",43
"421010265002002",116
"421010249001007",22
"421010265005004",91
"421010265005006",2
"421010267005002",134
"421010277006008",83
"421010277005003",77
"421010265002001",108
"421010265003000",175
"421010265004002",81
"421010265003005",63
"421010267006000",0
"421010158001013",0
"421010161004004",109
"421010184002015",66
"421010184002013",140
"421010180024010",97
"421010180023015",32
"421010180024001",57
"421010180021011",93
"421010180024012",38
"421010180022012",87
"421010180022006",40
"421010378002059",0
"421010378002040",0
"421010339001009",96
"421010338005003",29
"421010340003007",60
"421010340003009",42
"421010340003000",51
"421010340001004",108
"421010340001005",0
"421010340002005",376
"421010338001011",90
"421010338004000",118
"421010342002008",2
"421010337022011",125
"421010337022009",198
"421010338001004",89
"421010337022006",163
"421010337022003",66
"421010361003006",129
"421010363022003",352
"421010363012006",34
"421010363011016",119
"421010363012008",194
"421010289021001",0
"421010131002007",146
"421010055003002",12
"421010314021012",85
"421010088011004",48
"421010094001001",5
"421010094001007",26
"421010102002014",87
"421010300005012",34
"421010358001009",271
"421010001002023",0
"421010042021018",0
"421019805001002",0
"421010367001045",0
"421010025002000",0
"421010017001004",0
"421010363012000",146
"421010353022019",0
"421010353022010",36
"421010033002050",12
"421010360001011",245
"421010152003001",270
"421010061001013",92
"421010373002026",0
"421010373002044",346
"421010369003029",0
"421010369003018",0
"421010369003031",0
"421019800001218",0
"421010050001083",0
"421010004011013",0
"421010039024008",0
"421010039024028",139
"421010105003009",138
"421010070003000",46
"421010207004037",103
"421010246001009",60
"421010355003023",34
"421010356013002",67
"421010390001021",0
"421010362013008",270
"421010055001018",157
"421010347021010",73
"421010054001016",0
"421010036004012",102
"421010036004013",64
"421019809001063",0
"421010033002019",8
"421010347021017",0
"421010091002004",0
"421010088012000",0
"421010091002000",67
"421010369003012",450
"421010369003015",1288
"421010369001010",0
"421010090002001",185
"421010090003016",0
"421010090003017",0
"421010090003013",19
"421010369003017",403
"421010033002005",0
"421010037014002",66
"421010031001010",0
"421010032003011",60
"421010031005007",61
"421010037014006",64
"421010037015007",92
"421010037022004",127
"421010037013007",135
"421010037011003",110
"421010037013010",134
"421010037022005",133
"421010037021010",155
"421010037021005",160
"421010031001007",1
"421010031005008",75
"421010031003005",81
"421010008032004",74
"421010008032001",23
"421010007002011",262
"421010012011006",83
"421010012011007",41
"421010013005004",92
"421010012011016",72
"421010012014004",61
"421010012012011",0
"421010012014002",116
"421010013001008",89
"421010013004005",64
"421010013002006",53
"421010013001002",102
"421010036003025",14
"421010036003027",84
"421019809001039",0
"421010038002003",11
"421010373002036",0
"421019809001130",0
"421010050001024",0
"421010373003018",46
"421010050001000",0
"421010050001057",0
"421010032001009",64
"421010032002003",137
"421010032003014",86
"421010032003008",154
"421010184001012",4
"421010183003046",30
"421010183004003",33
"421010183001006",0
"421010183001004",72
"421010183002004",76
"421010183001002",150
"421010183002002",105
"421010183002006",101
"421010378002012",0
"421010180023001",239
"421010380002021",0
"421010381001029",0
"421010184002014",36
"421010184001018",87
"421010184001021",46
"421019802001003",5
"421010344004009",71
"421010344004021",55
"421010344004025",239
"421010321001007",142
"421010321001010",105
"421010294003017",0
"421010299002008",155
"421010299002011",93
"421010380001013",84
"421010380001008",154
"421010183003013",57
"421010380002013",156
"421010204004008",135
"421010202005003",0
"421010201024000",0
"421010280004007",150
"421010204003009",80
"421010204004006",53
"421010204003014",0
"421010280004012",110
"421010280004011",141
"421010204002010",116
"421010203002009",0
"421010203002005",58
"421010201024008",161
"421010203002015",11
"421010203002027",56
"421010203002021",6
"421010203002011",185
"421010281001010",108
"421010282001009",26
"421010282001010",0
"421010282003020",144
"421010146001008",682
"421010377001015",0
"421010291002009",0
"421010122041012",46
"421010207001009",50
"421019809001147",0
"421010387002005",0
"421019800001115",0
"421019800001237",0
"421010387002010",0
"421010372004019",0
"421010042012015",114
"421010042014013",116
"421010042013009",137
"421010042024000",72
"421010042022002",134
"421010042013003",115
"421010042021004",134
"421010042021006",140
"421010366001085",0
"421010366001087",1
"421010073004007",0
"421010039024030",0
